type,level,sample,pheno,covs,LRT,Pval,"('V(O)', 'SE')","('V(O)', 'Variance')","('V(O)/Vp', 'SE')","('V(O)/Vp', 'Variance')","('V(e)', 'SE')","('V(e)', 'Variance')","('Vp', 'SE')","('Vp', 'Variance')",df,logL0,n
taxa,species_common_clrcheck,174_sample,bmi,age_sex_dietPC,0.764,0.1910917,1.036531,0.809239,0.083929,0.066595,1.495226,11.342334,1.339907,12.151573,1,-310.352,174
taxa,species_common_clrcheck,174_sample,bmi,no_covs,5.622,0.008867258,1.564886,2.638018,0.090383,0.163793,1.777361,13.467785,1.804786,16.105803,1,-329.435,174
taxa,species_common_clrcheck,174_sample,bristol_regroup,age_sex,4.257,0.01954608,0.087613,0.129846,0.097377,0.153654,0.099305,0.715209,0.097663,0.845056,1,-75.345,165
taxa,species_common_clrcheck,174_sample,bristol_regroup,age_sex_dietPC,3.014,0.04128089,0.082542,0.103236,0.094687,0.123774,0.101287,0.73083,0.096147,0.834066,1,-81.532,165
taxa,species_common_clrcheck,174_sample,bristol_regroup,no_covs,4.29,0.0191665,0.084612,0.124933,0.094049,0.147296,0.098882,0.723239,0.096991,0.848172,1,-70.987,165
taxa,species_common_clrcheck,174_sample,cam_probiotic,age_sex,0,0.5,0.010947,0,0.061656,1.00E-06,0.021575,0.177541,0.019208,0.177541,1,53.719,174
taxa,species_common_clrcheck,174_sample,cam_probiotic,age_sex_dietPC,0,0.5,0.01217,0,0.068113,1.00E-06,0.022098,0.178674,0.019511,0.178674,1,43.35,174
taxa,species_common_clrcheck,174_sample,cam_probiotic,no_covs,0,0.5,0.011829,0,0.066058,1.00E-06,0.021488,0.179066,0.019253,0.179067,1,58.699,174
taxa,species_common_clrcheck,174_sample,devq_wisc_msel,age_sex,0,0.5,40.113522,0.00049,0.086157,1.00E-06,59.436302,465.588111,53.679552,465.588601,1,-551.075,154
taxa,species_common_clrcheck,174_sample,devq_wisc_msel,age_sex_dietPC,0,0.5,40.855747,0.00049,0.090811,1.00E-06,57.9451,449.896634,52.448452,449.897124,1,-546.684,154
taxa,species_common_clrcheck,174_sample,devq_wisc_msel,no_covs,0,0.5,32.169869,0.00049,0.067132,1.00E-06,59.318584,479.204504,54.778684,479.204994,1,-552.878,154
taxa,species_common_clrcheck,174_sample,dietPC1,age_sex,2.882,0.04478043,0.149339,0.20191,0.086104,0.121762,0.190438,1.456324,0.183889,1.658234,1,-136.786,174
taxa,species_common_clrcheck,174_sample,dietPC1,no_covs,6.829,0.004483336,0.176499,0.32862,0.089119,0.180836,0.195481,1.488602,0.2046,1.817221,1,-140.773,174
taxa,species_common_clrcheck,174_sample,dietPC1_preadj,age_sex,3.344,0.03373207,0.149345,0.21309,0.086673,0.130016,0.186685,1.425859,0.182233,1.638949,1,-135.811,174
taxa,species_common_clrcheck,174_sample,dietPC1_preadj,no_covs,3.17,0.03751234,0.145114,0.205981,0.08541,0.127226,0.183583,1.413032,0.178695,1.619012,1,-130.501,174
taxa,species_common_clrcheck,174_sample,dietPC2,age_sex,4.276,0.01932842,0.157275,0.216246,0.079014,0.113237,0.216035,1.693437,0.210546,1.909683,1,-149.757,174
taxa,species_common_clrcheck,174_sample,dietPC2,no_covs,4.379,0.01819594,0.156108,0.214213,0.079062,0.113017,0.213802,1.681183,0.207726,1.895396,1,-145.084,174
taxa,species_common_clrcheck,174_sample,dietPC2_preadj,age_sex,3.615,0.02862738,0.149979,0.193793,0.07755,0.103888,0.212399,1.67161,0.205105,1.865403,1,-147.631,174
taxa,species_common_clrcheck,174_sample,dietPC2_preadj,no_covs,3.084,0.03954216,0.145532,0.175795,0.076508,0.095318,0.210843,1.668506,0.201115,1.844301,1,-142.46,174
taxa,species_common_clrcheck,174_sample,dietPC3,age_sex,0.588,0.2216468,0.114167,0.074848,0.076231,0.050498,0.180099,1.40736,0.16126,1.482209,1,-127.405,174
taxa,species_common_clrcheck,174_sample,dietPC3,no_covs,3.209,0.03662603,0.122321,0.142917,0.078077,0.093983,0.17515,1.377749,0.165866,1.520666,1,-125.859,174
taxa,species_common_clrcheck,174_sample,dietPC3_preadj,age_sex,1.114,0.1456559,0.118614,0.103505,0.081188,0.072187,0.172353,1.330344,0.156791,1.43385,1,-124.502,174
taxa,species_common_clrcheck,174_sample,dietPC3_preadj,no_covs,0.78,0.1886294,0.108752,0.080271,0.075916,0.056728,0.16995,1.334754,0.153134,1.415025,1,-119.06,174
taxa,species_common_clrcheck,174_sample,mats_indication,no_covs,0.334,0.281597,0.016853,0.008687,0.066741,0.034585,0.030074,0.242485,0.027069,0.251172,1,30.439,174
taxa,species_common_clrcheck,174_sample,mats_indication,sex_ASD_age_dietPC_bristol,0.938,0.1663671,0.020985,0.016959,0.080655,0.06626,0.031917,0.23899,0.029142,0.255949,1,7.743,165
taxa,species_common_clrcheck,174_sample,mats_indication,sex_ASD_mia_indication_age_dietPC_bristol,0.9,0.1714263,0.021205,0.016875,0.081073,0.065564,0.032252,0.240515,0.029396,0.257391,1,5.359,165
taxa,species_common_clrcheck,174_sample,mats_indication,sex_age_dietPC,0.538,0.2316957,0.019214,0.012548,0.075326,0.049701,0.03078,0.239923,0.027707,0.252471,1,14.924,174
taxa,species_common_clrcheck,174_sample,mats_indication,sex_age_dietPC_bristol,1.096,0.1476268,0.02096,0.018062,0.080758,0.07089,0.031508,0.236722,0.028947,0.254784,1,10.077,165
taxa,species_common_clrcheck,174_sample,mats_number,age_sex,0,0.5,0.125969,2.00E-06,0.079929,1.00E-06,0.201339,1.576016,0.170598,1.576018,1,-133.527,174
taxa,species_common_clrcheck,174_sample,mats_number,age_sex_dietPC,0,0.5,0.125533,2.00E-06,0.078983,1.00E-06,0.206997,1.589366,0.173548,1.589367,1,-140.037,174
taxa,species_common_clrcheck,174_sample,mats_number,no_covs,0,0.5,0.128647,2.00E-06,0.081606,1.00E-06,0.199391,1.576448,0.169501,1.576449,1,-129.851,174
taxa,species_common_clrcheck,174_sample,me_indication,age_sex_dietPC,0.969,0.1624327,0.0207,0.018459,0.087961,0.08017,0.028246,0.211787,0.025497,0.230246,1,22.926,174
taxa,species_common_clrcheck,174_sample,me_indication,no_covs,0.706,0.2003791,0.020721,0.018261,0.088817,0.079941,0.027911,0.210172,0.024926,0.228433,1,39.097,174
taxa,species_common_clrcheck,174_sample,me_indication,sex_ASD_age_dietPC_bristol,0.542,0.2307516,0.018217,0.011296,0.080269,0.050287,0.028558,0.213336,0.02551,0.224632,1,17.971,165
taxa,species_common_clrcheck,174_sample,me_number,age_sex,0,0.5,0.16255,2.00E-06,0.072867,1.00E-06,0.287768,2.230765,0.241298,2.230767,1,-162.489,174
taxa,species_common_clrcheck,174_sample,me_number,age_sex_dietPC,0,0.5,0.15896,2.00E-06,0.073685,1.00E-06,0.280666,2.157306,0.235444,2.157308,1,-165.434,174
taxa,species_common_clrcheck,174_sample,me_number,no_covs,0,0.5,0.150007,2.00E-06,0.067536,1.00E-06,0.2798,2.221136,0.238818,2.221138,1,-158.134,174
taxa,species_common_clrcheck,174_sample,meds_antipsychotic,age_sex,0,0.5,0.001741,0,0.061845,1.00E-06,0.003383,0.028146,0.003046,0.028146,1,210.925,174
taxa,species_common_clrcheck,174_sample,meds_antipsychotic,age_sex_dietPC,0,0.5,0.001661,0,0.060889,1.00E-06,0.003244,0.027282,0.00298,0.027282,1,200.781,174
taxa,species_common_clrcheck,174_sample,meds_antipsychotic,no_covs,0,0.5,0.001614,0,0.057662,1.00E-06,0.003336,0.027988,0.003009,0.027988,1,219.986,174
taxa,species_common_clrcheck,174_sample,meds_gastrointestinal,age_sex,4.309,0.01895919,0.007373,0.009785,0.076396,0.105235,0.010526,0.083195,0.010221,0.092979,1,108.454,174
taxa,species_common_clrcheck,174_sample,meds_gastrointestinal,age_sex_dietPC,4.335,0.01866539,0.007911,0.010692,0.080623,0.113567,0.010776,0.083456,0.010477,0.094148,1,97.046,174
taxa,species_common_clrcheck,174_sample,meds_gastrointestinal,no_covs,5.194,0.01132942,0.007123,0.009759,0.074596,0.10615,0.010295,0.082177,0.010041,0.091936,1,116.109,174
taxa,species_common_clrcheck,174_sample,mia_indication,no_covs,0,0.5,0.016304,0,0.070435,1.00E-06,0.028924,0.231476,0.024888,0.231476,1,37.183,174
taxa,species_common_clrcheck,174_sample,mia_indication,sex_ASD_age_dietPC_bristol,0.01,0.4606476,0.014599,0.001363,0.0667,0.006229,0.028144,0.217427,0.024708,0.21879,1,19.929,165
taxa,species_common_clrcheck,174_sample,mia_indication,sex_ASD_mats_indication_age_dietPC_bristol,0.006,0.4698794,0.014718,0.001061,0.066882,0.004821,0.028437,0.21894,0.024922,0.22,1,17.39,165
taxa,species_common_clrcheck,174_sample,mia_indication,sex_age_dietPC,0,0.5,0.016229,0,0.072169,1.00E-06,0.028232,0.224872,0.024557,0.224872,1,24.017,174
taxa,species_common_clrcheck,174_sample,mia_indication,sex_age_dietPC_bristol,0.01,0.4605078,0.015113,0.001442,0.067807,0.006471,0.02869,0.221349,0.025081,0.222791,1,20.551,165
taxa,species_common_clrcheck,174_sample,mia_number,age_sex,1.005,0.1580675,0.053707,0.046745,0.088584,0.078734,0.072746,0.54696,0.065165,0.593705,1,-48.944,174
taxa,species_common_clrcheck,174_sample,mia_number,age_sex_dietPC,0.07,0.3956061,0.038439,0.009815,0.070366,0.018,0.068235,0.535434,0.059576,0.545249,1,-49.84,174
taxa,species_common_clrcheck,174_sample,mia_number,no_covs,0.486,0.2429639,0.047379,0.030184,0.079852,0.051385,0.072162,0.55722,0.06355,0.587404,1,-42.935,174
taxa,species_common_clrcheck,174_sample,participant_type,age_sex,0,0.5,0.039102,1.00E-06,0.064712,1.00E-06,0.07281,0.604244,0.065394,0.604245,1,-51.514,174
taxa,species_common_clrcheck,174_sample,participant_type,age_sex_dietPC,0,0.5,0.042195,1.00E-06,0.071569,1.00E-06,0.072593,0.589577,0.064407,0.589577,1,-57.496,174
taxa,species_common_clrcheck,174_sample,participant_type,no_covs,0,0.5,0.042032,1.00E-06,0.063289,1.00E-06,0.07855,0.664136,0.071408,0.664137,1,-54.848,174
taxa,species_common_clrcheck,174_sample,sex,age,0,0.4938132,0.011777,0.000165,0.050699,0.000712,0.027536,0.232124,0.02505,0.232289,1,33.012,174
taxa,species_common_clrcheck,174_sample,sex,no_covs,0.004,0.4748574,0.011066,0.000613,0.047632,0.002638,0.02721,0.231695,0.024978,0.232308,1,37.183,174
taxa,species_common_clrcheck,174_sample,sleep_cshq_total,age_sex,2.112,0.07306133,8.248985,10.029261,0.089897,0.113517,10.747875,78.320661,10.142839,88.349922,1,-440.988,161
taxa,species_common_clrcheck,174_sample,sleep_cshq_total,age_sex_dietPC,1.204,0.1362927,7.75069,7.271136,0.086739,0.083233,10.984123,80.087703,10.043797,87.358839,1,-440.22,161
taxa,species_common_clrcheck,174_sample,sleep_cshq_total,no_covs,1.984,0.07947183,7.977881,9.119907,0.087043,0.102736,10.797608,79.650514,10.087857,88.770421,1,-441.357,161
taxa,species_common_clrcheck,full_bristol,mats_indication,no_covs,0.718,0.1984466,0.018689,0.013574,0.073597,0.054059,0.030652,0.237512,0.027865,0.251085,1,28.772,165
taxa,species_common_clrcheck,full_bristol,mats_indication,sex_age_dietPC,1.021,0.1561746,0.020902,0.017767,0.080674,0.069796,0.031485,0.236783,0.028813,0.25455,1,12.772,165
taxa,species_common_clrcheck,full_bristol,mia_indication,no_covs,0,0.5,0.016922,0,0.074032,1.00E-06,0.029568,0.228579,0.025242,0.228579,1,36.195,165
taxa,species_common_clrcheck,full_bristol,mia_indication,sex_age_dietPC,0,0.5,0.015977,0,0.071212,1.00E-06,0.029033,0.224363,0.025178,0.224363,1,22.495,165
taxa,species_common_clrcheck,no_aap,mats_indication,no_covs,0.648,0.2103614,0.018748,0.013184,0.073744,0.052416,0.030491,0.238335,0.027583,0.251518,1,29.412,169
taxa,species_common_clrcheck,no_aap,mats_indication,sex_age_dietPC,0.832,0.1808561,0.02073,0.016476,0.080164,0.064715,0.031343,0.238118,0.028445,0.254594,1,13.462,169
taxa,species_common_clrcheck,no_aap,mia_indication,no_covs,0,0.5,0.015231,0,0.066489,1.00E-06,0.02829,0.229082,0.024995,0.229082,1,36.761,169
taxa,species_common_clrcheck,no_aap,mia_indication,sex_age_dietPC,0,0.5,0.01521,0,0.067581,1.00E-06,0.028174,0.225057,0.024947,0.225057,1,22.942,169
taxa,species_common_clrcheck,no_asd,mats_indication,no_covs,0.22,0.3196078,0.071882,0.030731,0.278422,0.120995,0.082101,0.223254,0.057923,0.253985,1,5.391,40
taxa,species_common_clrcheck,no_asd,mats_indication,sex_age_dietPC,0,0.5,0.097379,0,0.357392,1.00E-06,0.114495,0.272472,0.066151,0.272472,1,-5.374,40
taxa,species_common_clrcheck,no_asd,mia_indication,no_covs,0,0.5,0.055296,0,0.237085,1.00E-06,0.07567,0.233233,0.052817,0.233233,1,7.034,40
taxa,species_common_clrcheck,no_asd,mia_indication,sex_age_dietPC,0.453,0.2505731,0.111781,0.090425,0.408234,0.36428,0.094954,0.157805,0.064345,0.24823,1,-3.213,40
taxa,species_common_clrcheck,no_current_ab,mats_indication,no_covs,0.002,0.4811546,0.016365,0.000867,0.065212,0.003453,0.032067,0.250071,0.027797,0.250937,1,28.629,164
taxa,species_common_clrcheck,no_current_ab,mats_indication,sex_age_dietPC,0.181,0.3353375,0.02079,0.009048,0.081801,0.035794,0.032986,0.243741,0.028545,0.252789,1,13.081,164
taxa,species_common_clrcheck,no_current_ab,mia_indication,no_covs,0,0.4952622,0.016752,0.000331,0.073423,0.001451,0.030236,0.227823,0.025273,0.228154,1,36.386,164
taxa,species_common_clrcheck,no_current_ab,mia_indication,sex_age_dietPC,0,0.5,0.015412,0,0.070397,1.00E-06,0.028625,0.218933,0.024639,0.218934,1,24.277,164
taxa,species_common_clrcheck,no_gastro_meds,mats_indication,no_covs,0.767,0.1905053,0.019918,0.01474,0.078377,0.058734,0.031662,0.236218,0.028669,0.250958,1,27.119,156
taxa,species_common_clrcheck,no_gastro_meds,mats_indication,sex_age_dietPC,1.017,0.156618,0.021374,0.018331,0.085337,0.074591,0.031435,0.227419,0.028656,0.24575,1,13.967,156
taxa,species_common_clrcheck,no_gastro_meds,mia_indication,no_covs,0,0.5,0.016084,0,0.068486,1.00E-06,0.030735,0.234858,0.026678,0.234858,1,32.185,156
taxa,species_common_clrcheck,no_gastro_meds,mia_indication,sex_age_dietPC,0,0.491459,0.015523,0.000329,0.067156,0.001422,0.030609,0.230808,0.026693,0.231137,1,18.43,156
taxa,species_common_clrcheck,no_probiotic,mats_indication,no_covs,0.03,0.4317564,0.018179,0.002874,0.072232,0.011428,0.035297,0.248656,0.030967,0.25153,1,22.645,133
taxa,species_common_clrcheck,no_probiotic,mats_indication,sex_age_dietPC,0.004,0.4753188,0.0202,0.001206,0.078567,0.004692,0.037539,0.255846,0.032266,0.257052,1,6.816,133
taxa,species_common_clrcheck,no_probiotic,mia_indication,no_covs,0,0.5,0.021219,0,0.09145,1.00E-06,0.033803,0.232024,0.02856,0.232024,1,27.289,133
taxa,species_common_clrcheck,no_probiotic,mia_indication,sex_age_dietPC,0,0.5,0.01823,0,0.07834,1.00E-06,0.033781,0.232706,0.029212,0.232706,1,13.058,133
taxa,species_common_clrcheck,no_sib,mats_indication,no_covs,0.015,0.4513398,0.015453,0.001597,0.061334,0.006341,0.034453,0.250297,0.031125,0.251894,1,22.363,132
taxa,species_common_clrcheck,no_sib,mats_indication,sex_age_dietPC,0,0.5,0.020477,0,0.081112,1.00E-06,0.036667,0.252455,0.031832,0.252455,1,7.476,132
taxa,species_common_clrcheck,no_sib,mia_indication,no_covs,0,0.5,0.019914,0,0.081472,1.00E-06,0.035431,0.244429,0.030202,0.244429,1,24.208,132
taxa,species_common_clrcheck,no_sib,mia_indication,sex_age_dietPC,0,0.5,0.025179,0,0.10568,1.00E-06,0.037606,0.238253,0.030055,0.238254,1,11.052,132
taxa,species_rm0_clrcheck,174_sample,ASD,age_sex,0,0.5,0.021262,0,0.091489,1.00E-06,0.032097,0.232402,0.025148,0.232403,1,30.771,174
taxa,species_rm0_clrcheck,174_sample,ASD,age_sex_dietPC,0.342,0.2794535,0.025536,0.013491,0.111206,0.059245,0.032533,0.214231,0.025011,0.227722,1,23.66,174
taxa,species_rm0_clrcheck,174_sample,ASD,no_covs,0.409,0.2611976,0.025899,0.013416,0.102569,0.053496,0.034571,0.237372,0.027084,0.250788,1,30.623,174
taxa,species_rm0_clrcheck,174_sample,age,no_covs,59.529,6.05E-15,2.23179,8.597636,0.112921,0.643854,1.321294,4.755752,1.649966,13.353388,1,-326.671,174
taxa,species_rm0_clrcheck,174_sample,age,sex,58.861,8.44E-15,2.252867,8.595631,0.114245,0.643167,1.337528,4.768919,1.657421,13.364549,1,-326.635,174
taxa,species_rm0_clrcheck,174_sample,bmi,age_sex,0.593,0.2206788,1.406871,0.86149,0.11594,0.071794,1.720602,11.137909,1.309472,11.999399,1,-306.113,174
taxa,species_rm0_clrcheck,174_sample,bmi,age_sex_dietPC,0.382,0.2681577,1.468472,0.790891,0.119748,0.065107,1.790718,11.356749,1.336681,12.14764,1,-310.352,174
taxa,species_rm0_clrcheck,174_sample,bmi,no_covs,5.257,0.01093058,2.546485,4.321944,0.143747,0.26519,2.292357,11.975571,1.854529,16.297515,1,-329.435,174
taxa,species_rm0_clrcheck,174_sample,bristol_regroup,age_sex,12.616,0.000191235,0.151399,0.388578,0.144169,0.450571,0.112125,0.473834,0.106343,0.862412,1,-75.345,165
taxa,species_rm0_clrcheck,174_sample,bristol_regroup,age_sex_dietPC,10.559,0.000578058,0.150946,0.355052,0.149534,0.417115,0.115922,0.496156,0.105079,0.851208,1,-81.532,165
taxa,species_rm0_clrcheck,174_sample,bristol_regroup,no_covs,13.527,0.000117563,0.14989,0.393706,0.141771,0.455498,0.110528,0.470637,0.105913,0.864343,1,-70.987,165
taxa,species_rm0_clrcheck,174_sample,cam_probiotic,age_sex,0,0.5,0.017578,0,0.098808,1.00E-06,0.025644,0.177905,0.019247,0.177905,1,53.719,174
taxa,species_rm0_clrcheck,174_sample,cam_probiotic,age_sex_dietPC,0,0.5,0.016841,0,0.093728,1.00E-06,0.025495,0.179675,0.019611,0.179675,1,43.35,174
taxa,species_rm0_clrcheck,174_sample,cam_probiotic,no_covs,0,0.5,0.015222,0,0.0841,1.00E-06,0.024352,0.180994,0.019461,0.180994,1,58.699,174
taxa,species_rm0_clrcheck,174_sample,devq_wisc_msel,age_sex,0,0.5,77.794027,0.00049,0.181138,1.00E-06,75.427051,429.472549,49.845903,429.473039,1,-551.075,154
taxa,species_rm0_clrcheck,174_sample,devq_wisc_msel,age_sex_dietPC,0,0.5,72.60427,0.00049,0.163657,1.00E-06,76.254615,443.636608,51.914237,443.637098,1,-546.684,154
taxa,species_rm0_clrcheck,174_sample,devq_wisc_msel,no_covs,0,0.5,45.826354,0.00049,0.095747,1.00E-06,65.820429,478.620784,54.723201,478.621274,1,-552.878,154
taxa,species_rm0_clrcheck,174_sample,dietPC1,age_sex,2.188,0.06955447,0.212117,0.236405,0.123725,0.142515,0.231601,1.422399,0.18326,1.658803,1,-136.786,174
taxa,species_rm0_clrcheck,174_sample,dietPC1,no_covs,5.827,0.007890119,0.259451,0.470298,0.13051,0.256938,0.24278,1.3601,0.205948,1.830398,1,-140.773,174
taxa,species_rm0_clrcheck,174_sample,dietPC1_preadj,age_sex,2.741,0.04889402,0.210767,0.255715,0.123788,0.156034,0.22644,1.38312,0.181464,1.638834,1,-135.811,174
taxa,species_rm0_clrcheck,174_sample,dietPC1_preadj,no_covs,2.539,0.05552823,0.205013,0.248535,0.122034,0.153495,0.222227,1.370638,0.177969,1.619174,1,-130.501,174
taxa,species_rm0_clrcheck,174_sample,dietPC2,age_sex,1.127,0.1442305,0.175907,0.119413,0.090757,0.062225,0.248874,1.799647,0.208535,1.91906,1,-149.757,174
taxa,species_rm0_clrcheck,174_sample,dietPC2,no_covs,1.229,0.1338382,0.165584,0.113076,0.086187,0.059386,0.242766,1.791018,0.20546,1.904094,1,-145.084,174
taxa,species_rm0_clrcheck,174_sample,dietPC2_preadj,age_sex,1.035,0.1544883,0.171299,0.113448,0.090611,0.060584,0.243103,1.759139,0.203454,1.872587,1,-147.631,174
taxa,species_rm0_clrcheck,174_sample,dietPC2_preadj,no_covs,0.706,0.2004213,0.148983,0.082491,0.08007,0.044586,0.233576,1.767649,0.199349,1.85014,1,-142.46,174
taxa,species_rm0_clrcheck,174_sample,dietPC3,age_sex,0,0.5,0.079605,2.00E-06,0.0538,1.00E-06,0.176808,1.479636,0.160047,1.479638,1,-127.405,174
taxa,species_rm0_clrcheck,174_sample,dietPC3,no_covs,1.399,0.1184181,0.101412,0.070241,0.066207,0.046176,0.181151,1.450928,0.163807,1.521169,1,-125.859,174
taxa,species_rm0_clrcheck,174_sample,dietPC3_preadj,age_sex,0.038,0.4222541,0.08643,0.013265,0.060367,0.00927,0.17408,1.417679,0.154804,1.430944,1,-124.502,174
taxa,species_rm0_clrcheck,174_sample,dietPC3_preadj,no_covs,0.007,0.4655547,0.069682,0.00488,0.04927,0.003451,0.166474,1.40933,0.152059,1.41421,1,-119.06,174
taxa,species_rm0_clrcheck,174_sample,mats_indication,no_covs,0,0.5,0.020192,0,0.080977,1.00E-06,0.032172,0.249353,0.026811,0.249353,1,30.439,174
taxa,species_rm0_clrcheck,174_sample,mats_indication,sex_ASD_age_dietPC_bristol,0,0.5,0.032157,0,0.127724,1.00E-06,0.0398,0.251768,0.028503,0.251768,1,7.743,165
taxa,species_rm0_clrcheck,174_sample,mats_indication,sex_ASD_mia_indication_age_dietPC_bristol,0,0.5,0.03331,0,0.131743,1.00E-06,0.040611,0.252843,0.028723,0.252843,1,5.359,165
taxa,species_rm0_clrcheck,174_sample,mats_indication,sex_age_dietPC,0,0.5,0.027862,0,0.112123,1.00E-06,0.036207,0.248495,0.027168,0.248495,1,14.924,174
taxa,species_rm0_clrcheck,174_sample,mats_indication,sex_age_dietPC_bristol,0,0.5,0.031373,0,0.12471,1.00E-06,0.03955,0.251568,0.028379,0.251569,1,10.077,165
taxa,species_rm0_clrcheck,174_sample,mats_number,age_sex,0,0.5,0.178151,2.00E-06,0.116783,1.00E-06,0.215439,1.525486,0.165482,1.525487,1,-133.527,174
taxa,species_rm0_clrcheck,174_sample,mats_number,age_sex_dietPC,0,0.5,0.191266,2.00E-06,0.125025,1.00E-06,0.225091,1.529814,0.167525,1.529816,1,-140.037,174
taxa,species_rm0_clrcheck,174_sample,mats_number,no_covs,0,0.5,0.179585,2.00E-06,0.119178,1.00E-06,0.210495,1.506852,0.162018,1.506854,1,-129.851,174
taxa,species_rm0_clrcheck,174_sample,me_indication,age_sex_dietPC,0,0.5,0.018131,0,0.079228,1.00E-06,0.03015,0.228845,0.024982,0.228845,1,22.926,174
taxa,species_rm0_clrcheck,174_sample,me_indication,no_covs,0,0.5,0.019513,0,0.08648,1.00E-06,0.029833,0.225634,0.02426,0.225634,1,39.097,174
taxa,species_rm0_clrcheck,174_sample,me_indication,sex_ASD_age_dietPC_bristol,0,0.5,0.020195,0,0.09066,1.00E-06,0.030687,0.222753,0.025179,0.222753,1,17.971,165
taxa,species_rm0_clrcheck,174_sample,me_number,age_sex,0,0.5,0.257798,2.00E-06,0.119259,1.00E-06,0.31358,2.16167,0.234426,2.161673,1,-162.489,174
taxa,species_rm0_clrcheck,174_sample,me_number,age_sex_dietPC,0,0.5,0.281386,2.00E-06,0.135279,1.00E-06,0.323177,2.080042,0.227801,2.080044,1,-165.434,174
taxa,species_rm0_clrcheck,174_sample,me_number,no_covs,0,0.5,0.227104,2.00E-06,0.105093,1.00E-06,0.296816,2.160977,0.23235,2.160979,1,-158.134,174
taxa,species_rm0_clrcheck,174_sample,meds_antipsychotic,age_sex,0,0.5,0.001609,0,0.056876,1.00E-06,0.003425,0.028294,0.00306,0.028294,1,210.925,174
taxa,species_rm0_clrcheck,174_sample,meds_antipsychotic,age_sex_dietPC,0.181,0.3352116,0.001933,0.000602,0.069962,0.021831,0.00345,0.026977,0.003012,0.027579,1,200.781,174
taxa,species_rm0_clrcheck,174_sample,meds_antipsychotic,no_covs,0,0.5,0.001534,0,0.054678,1.00E-06,0.003356,0.028059,0.003017,0.028059,1,219.986,174
taxa,species_rm0_clrcheck,174_sample,meds_gastrointestinal,age_sex,4.008,0.02264387,0.008584,0.009358,0.090696,0.10109,0.011557,0.083213,0.010092,0.09257,1,108.454,174
taxa,species_rm0_clrcheck,174_sample,meds_gastrointestinal,age_sex_dietPC,3.696,0.02726762,0.008702,0.009203,0.090963,0.098265,0.011805,0.084454,0.010297,0.093657,1,97.046,174
taxa,species_rm0_clrcheck,174_sample,meds_gastrointestinal,no_covs,4.851,0.01381375,0.008181,0.009192,0.087464,0.100446,0.011255,0.082319,0.009909,0.091511,1,116.109,174
taxa,species_rm0_clrcheck,174_sample,mia_indication,no_covs,0,0.5,0.016337,0,0.070428,1.00E-06,0.029283,0.231964,0.024941,0.231964,1,37.183,174
taxa,species_rm0_clrcheck,174_sample,mia_indication,sex_ASD_age_dietPC_bristol,0.081,0.3876979,0.024989,0.00702,0.113697,0.032045,0.033076,0.212053,0.024819,0.219073,1,19.929,165
taxa,species_rm0_clrcheck,174_sample,mia_indication,sex_ASD_mats_indication_age_dietPC_bristol,0.075,0.39216,0.025362,0.006941,0.114769,0.03151,0.033492,0.213348,0.025035,0.220289,1,17.39,165
taxa,species_rm0_clrcheck,174_sample,mia_indication,sex_age_dietPC,0,0.5,0.018551,0,0.082107,1.00E-06,0.030169,0.225936,0.024664,0.225936,1,24.017,174
taxa,species_rm0_clrcheck,174_sample,mia_indication,sex_age_dietPC_bristol,0.038,0.4231283,0.023145,0.00453,0.103648,0.02032,0.03265,0.218402,0.025135,0.222932,1,20.551,165
taxa,species_rm0_clrcheck,174_sample,mia_number,age_sex,0.388,0.2667988,0.050221,0.022455,0.084548,0.037977,0.076636,0.568837,0.064102,0.591292,1,-48.944,174
taxa,species_rm0_clrcheck,174_sample,mia_number,age_sex_dietPC,0.02,0.4437418,0.043265,0.005543,0.079329,0.01017,0.071814,0.539522,0.059509,0.545065,1,-49.84,174
taxa,species_rm0_clrcheck,174_sample,mia_number,no_covs,0.145,0.3516763,0.04045,0.011788,0.06888,0.020103,0.072781,0.574603,0.06308,0.586391,1,-42.935,174
taxa,species_rm0_clrcheck,174_sample,participant_type,age_sex,0.158,0.3452714,0.076577,0.036314,0.124227,0.059386,0.092042,0.575175,0.066692,0.611489,1,-51.514,174
taxa,species_rm0_clrcheck,174_sample,participant_type,age_sex_dietPC,0.84,0.1796886,0.087143,0.077091,0.140872,0.127941,0.092232,0.525459,0.067321,0.60255,1,-57.496,174
taxa,species_rm0_clrcheck,174_sample,participant_type,no_covs,1.842,0.08735462,0.108337,0.130009,0.151201,0.190359,0.104175,0.552956,0.076625,0.682965,1,-54.848,174
taxa,species_rm0_clrcheck,174_sample,sex,age,0.59,0.2211918,0.026578,0.017733,0.112659,0.076108,0.032746,0.215269,0.025356,0.233003,1,33.012,174
taxa,species_rm0_clrcheck,174_sample,sex,no_covs,0.378,0.2692878,0.026483,0.01639,0.112509,0.070362,0.03297,0.216548,0.025235,0.232938,1,37.183,174
taxa,species_rm0_clrcheck,174_sample,sleep_cshq_total,age_sex,0,0.5,9.466916,8.90E-05,0.108013,1.00E-06,13.132884,87.645773,9.868688,87.645862,1,-440.988,161
taxa,species_rm0_clrcheck,174_sample,sleep_cshq_total,age_sex_dietPC,0,0.5,10.892101,8.90E-05,0.12695,1.00E-06,13.582024,85.798492,9.764856,85.798581,1,-440.22,161
